gvkey,fyear,datadate,at,ceq,csho,prcc_f,dlc,dltt,dvt,dvc,oibdp,sale,ppent,xad,xrd,fyr,exchg,permno,linktype,linkprim,linkdt,linkenddt,hexcd,mve,market_value_of_assets,market_debt_ratio,ln_market_value_of_assets,profits_to_sales,tangible_assets,market_to_book_assets,advertising_to_sales,rd_to_sales,rd_positive,firm_age,ln_firm_age,prev_year_dvt,prev_year_dvc
012615,2001,2001-12-31,612.11,279.891,7.469,49.77,0.0,194.227,1.51,1.51,103.219,976.766,22.276,8.686,0.0,12,11.0,79909.0,LC,C,1993-11-03,,1.0,371.73213000000004,703.95113,0.2759097779983676,6.253669904719678,0.09950494043563958,0.03200080332322132,0.9159247818167083,0.008307674867037632,0.0,0.0,8,2.0794415416798357,1.597,1.597
012615,2002,2002-12-31,578.458,339.729,14.791,27.8,0.0,91.458,1.51,1.51,125.249,1033.025,20.813,9.984,0.0,12,11.0,79909.0,LC,C,1993-11-03,,1.0,411.18980000000005,649.9188,0.14072219483418544,6.556708936134892,0.10567423518017621,0.036392151737432814,1.150040237865743,0.008892610922165596,0.0,0.0,9,2.1972245773362196,1.51,1.51
012615,2003,2003-12-31,746.872,402.409,14.232,39.05,0.0,179.614,1.45,1.45,147.118,1069.563,34.225,9.999,0.0,12,11.0,79909.0,LC,C,1993-11-03,,1.0,555.7596,900.2225999999999,0.19952176272846295,6.476847432009222,0.12124488758742527,0.03598014030404973,1.1235367131235112,0.009664819341255052,0.0,0.0,10,2.302585092994046,1.51,1.51
012615,2004,2004-12-31,978.526,487.611,14.176,55.11,0.0,317.37,1.414,1.414,162.087,1174.635,33.306,10.056,0.0,12,11.0,79909.0,LC,C,1993-11-03,,1.0,781.23936,1272.15436,0.24947444270835184,6.802642066075798,0.13754963475737286,0.04582445184717061,1.2053238038110947,0.009348677917990805,0.0,0.0,11,2.3978952727983707,1.45,1.45
012615,2005,2005-12-31,1329.678,592.568,14.327,40.62,0.0,511.565,1.429,1.429,178.94,1347.646,34.507,10.1,3.5,12,11.0,79909.0,LC,C,1993-11-03,,1.0,581.9627399999999,1319.07274,0.3878216753990382,7.148467088738743,0.13798924772376098,0.034036908574733835,1.3000721084570057,0.008560957233523604,0.0,0.0,12,2.4849066497880004,1.414,1.414
012615,2006,2006-12-31,1477.079,617.052,13.921,38.19,0.0,646.1,1.415,1.415,88.602,1359.293,36.258,14.0,3.7,12,11.0,79909.0,LC,C,1993-11-03,,1.0,531.6429899999999,1391.6699899999999,0.46426236438424606,7.184684299036,0.1327796765619458,0.025951395751452604,0.992024189315007,0.007494549755647997,0.0025971212024522763,1.0,13,2.5649493574615367,1.429,1.429
012615,2007,2007-12-31,1117.645,485.02,14.005,10.5,40.965,320.95,8.721,1.408,-130.041,1017.352,35.699,11.1,2.5,12,11.0,79909.0,LC,C,1993-11-03,,1.0,147.0525,779.6775,0.46418551259976076,7.238259736637946,0.06518241468175001,0.024547095991480486,0.942177087346039,0.010299471857796665,0.0027220032767034043,1.0,14,2.6390573296152584,1.415,1.415
012631,1988,1989-01-31,151.152,91.948,20.04,29.0,1.86,6.806,4.008,4.008,54.565,455.806,47.471,4.312,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,581.16,640.3639999999999,0.01353292814711633,6.122744970701538,0.12319390052068001,0.26849194701763895,4.26359378943531,0.011121320522999427,0.0,0.0,2,0.6931471805599453,4.008,4.008
012631,1989,1990-01-31,166.932,114.604,19.881,16.5,1.775,5.031,3.995,3.995,51.969,545.201,67.218,5.919,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,328.0365,380.36449999999996,0.017893362813827262,6.462036764676736,0.11971101740652822,0.314061342225045,4.236556578808087,0.009460165070227247,0.0,0.0,3,1.0986122886681098,4.008,4.008
012631,1990,1991-01-31,185.4,116.826,19.218,17.25,1.682,3.349,3.878,3.878,31.555,603.975,77.576,6.214,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,331.5105,400.0845,0.012574843564297044,5.941130003498304,0.09532080828905302,0.4026669542088995,2.278559533223109,0.010856546484690966,0.0,0.0,4,1.3862943611198906,3.995,3.995
012631,1991,1992-01-31,205.8,126.632,18.471,32.0,14.682,1.667,3.695,3.695,56.595,682.863,74.527,7.714,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,591.072,670.24,0.024392754834089283,5.991675774797843,0.052245539964402496,0.41842502696871625,2.157953074433657,0.010288505318928763,0.0,0.0,5,1.6094379124341003,3.878,3.878
012631,1992,1993-01-31,209.044,139.388,18.028,26.125,0.0,0.0,3.589,3.589,63.494,733.623,74.272,8.461,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,470.9815,540.6375,0.0,6.507635857198725,0.08287899622618299,0.36213313896987365,3.2567541302235177,0.01129655582452117,0.0,0.0,6,1.791759469228055,3.695,3.695
012631,1993,1994-01-31,273.83,177.285,17.956,48.75,0.04,0.04,3.592,3.592,78.641,869.975,81.554,9.104,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,875.355,971.9,8.231299516411154e-05,6.292748998806132,0.0865485405991906,0.3552936223952852,2.5862378255295537,0.011533171669917654,0.0,0.0,7,1.9459101490553132,3.589,3.589
012631,1994,1995-01-31,297.612,189.128,34.826,16.125,7.579,0.0,0.0,0.0,73.636,992.106,96.991,,0.0,1,11.0,75232.0,LU,P,1986-10-03,2002-06-28,1.0,561.56925,670.05325,0.011311041323954475,6.879252918509425,0.09039455156757378,0.29782711901544756,3.5492824014899758,0.010464668524957612,0.0,0.0,8,2.0794415416798357,3.592,3.592
012673,1999,1999-12-31,411490.695,13700.045,373.5,115.125,33487.025,11613.465,1204.79,1204.79,5730.02,21091.9,2907.0,306.85,0.0,12,11.0,69761.0,LU,P,1986-09-09,,1.0,42999.1875,440789.8375,0.10231744510216845,12.86306857072772,0.22950188697066548,0.008833953915749369,1.0570536543851707,0.017322349038874234,0.0,0.0,13,2.5649493574615367,1074.169,1074.169
012673,2000,2000-12-31,472862.145,19721.159,415.411,128.75,33932.896,23274.465,2021.916,2021.916,7033.338,24596.49,3079.235,,0.0,12,11.0,69761.0,LU,P,1986-09-09,,1.0,53484.16625,506625.15225000004,0.11291851726258227,12.996323481881758,0.27166921898928026,0.007064558288493012,1.0712024423784359,0.01454823889739663,0.0,0.0,14,2.6390573296152584,1204.79,1204.79
012681,1986,1987-01-31,533.986,186.692,21.686,13.5,0.444,93.988,0.0,0.0,96.276,1688.208,199.145,31.776,0.0,1,11.0,76563.0,LC,C,1986-10-23,1999-05-27,1.0,292.761,640.0550000000001,0.14753732101147557,6.205934495334008,0.07708644071803844,0.559145774024819,1.1361607783201995,0.01828812613266421,0.0,0.0,0,2.1972245773362196,4.048,4.048
012689,1987,1987-11-30,547.033,189.384,27.004,7.875,55.989,102.16,5.4,5.4,65.408,671.855,,12.038,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,212.65650000000002,570.3055,0.277305759807682,6.295627559685822,0.10382974218660934,0.010219593255204381,1.228335753624206,0.014722887249393331,0.0,0.0,1,0.0,1.35,1.35
012689,2005,2005-11-30,7746.92,2851.671,81.885,69.77,0.0,2464.402,61.577,61.577,1386.815,9441.65,61.4,94.4,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,5713.11645,10608.365450000001,0.2323074192358258,8.886729700292525,0.1148138779505788,0.011771850233277975,1.239782957582271,0.010719323310104351,0.0,0.0,19,2.9444389791664403,39.163,39.163
012689,2006,2006-11-30,9014.464,2922.748,77.029,51.69,98.363,3027.44,78.258,78.258,790.304,11003.792,62.7,133.9,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,3981.6290099999997,10073.345010000001,0.31030437227127194,9.269398162247024,0.14688269529160689,0.00792573048385681,1.3693655607647943,0.009998252424099602,0.0,0.0,20,2.995732273553991,61.577,61.577
012689,2007,2007-11-30,5705.956,1850.687,77.322,20.89,1.909,2159.885,77.17,77.17,-1221.996,6416.526,32.7,68.0,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,1615.2565800000002,5470.52558,0.3951711711034537,9.217648106324065,0.07182105950385104,0.006955488423937352,1.1174646667844035,0.012168532447723477,0.0,0.0,21,3.044522437723423,78.258,78.258
012689,2011,2011-11-30,2512.542,442.657,77.072,7.35,24.984,1558.587,19.24,19.24,-63.486,1315.866,7.801,32.4,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,566.4792,2636.3642,0.6006647336509879,8.116008509200139,-0.004806301399500376,0.026218836311226408,1.0764958843945283,0.016289349155595358,0.0,0.0,25,3.2188758248682006,19.223,19.223
012689,2013,2013-11-30,3193.635,536.086,83.745,17.53,8.8,2141.698,8.366,8.366,128.046,2097.13,8.46,25.3,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,1468.04985,4125.59885,0.521257174579637,8.099797168152051,-0.016088557574281383,0.003091699333801252,1.2857877548407344,0.015768068379574583,0.0,0.0,27,3.295836866004329,10.599,10.599
012689,2014,2014-11-30,4757.55,1595.91,91.955,17.57,222.2,2354.325,8.982,8.982,126.249,2400.949,11.831,30.2,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,1615.64935,4777.28935,0.5393278093988592,8.324966463989377,0.06105773128036888,0.0026490190644829483,1.2918191496523554,0.012064106660054455,0.0,0.0,28,3.332204510175204,8.366,8.366
012689,2015,2015-11-30,5015.371,1690.834,92.276,14.09,35.664,2589.872,9.186,9.186,149.364,3032.03,13.1,33.4,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,1300.16884,4624.7058400000005,0.5677195676514638,8.471628583043966,0.05258295782209451,0.002486784164118086,1.0041490578133703,0.012578359640292233,0.0,0.0,29,3.367295829986474,8.982,8.982
012689,2016,2016-11-30,5131.624,1723.145,85.073,15.84,330.859,2309.29,8.586,8.586,163.924,3594.646,14.24,32.7,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,1347.55632,4756.03532,0.5551155158368336,8.43916804576166,0.04926204556023522,0.0026119702809622655,0.9221064284177583,0.01101572213995244,0.0,0.0,30,3.4011973816621555,9.186,9.186
012689,2017,2017-11-30,5041.515,1926.311,87.027,31.36,310.07,2014.775,8.642,8.642,295.028,4368.529,19.521,34.4,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,2729.16672,5844.370720000001,0.3977921852294818,8.467169684191843,0.04560226514655407,0.0027749499963364427,0.9268090023742971,0.009096862389231096,0.0,0.0,31,3.4339872044851463,8.586,8.586
012689,2018,2018-11-30,5073.571,2087.5,86.925,21.11,669.309,1390.954,8.892,8.892,357.614,4547.002,24.283,37.3,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,1834.9867499999998,4821.05775,0.4273466751150201,8.67323420686135,0.06753486127710266,0.0038720503658126572,1.1592489003801438,0.007874504209540556,0.0,0.0,32,3.4657359027997265,8.642,8.642
012689,2019,2019-11-30,5015.482,2383.122,89.607,34.58,7.889,1740.858,20.37,20.37,369.294,4552.747,65.043,43.6,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,3098.61006,5730.97006,0.30513978989448776,8.48074863317644,0.07864830497105564,0.004786175259989463,0.9502296804361268,0.00820320730010675,0.0,0.0,33,3.4965075614664802,8.892,8.892
012689,2020,2020-11-30,5356.442,2665.769,91.638,35.2,2.1,1783.075,38.065,38.065,362.957,4183.174,101.817,29.3,0.0,11,11.0,70092.0,LU,P,1986-08-01,,1.0,3225.6576000000005,5916.330600000001,0.30173685696333463,8.653640090318932,0.08111454469136983,0.012968444508424116,1.1426558922950973,0.009576635820088398,0.0,0.0,34,3.5263605246161616,20.37,20.37
012826,1988,1988-09-30,13210.0,3707.0,765.63,12.5,1481.0,3592.0,454.0,440.0,1561.0,9446.0,2496.0,267.0,56.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,9570.375,19073.375,0.2659728548303591,9.822881212614273,0.15909972836631742,0.18556011842230924,1.7621178373603286,0.0306558013193636,0.005562023024188333,1.0,2,0.6931471805599453,275.0,260.0
012826,1989,1989-09-30,17482.0,1689.0,787.045,17.5,1847.0,8028.0,544.0,541.0,1609.0,8288.0,3899.0,226.0,48.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,13773.287499999999,29566.2875,0.3339952640317118,9.856048662484461,0.16525513444844378,0.18894776684330053,1.4438588190764572,0.02826593266991319,0.0059284353165360995,1.0,3,1.0986122886681098,454.0,440.0
012826,1990,1990-09-30,27641.0,5309.0,959.503,17.25,3861.0,7977.0,935.0,935.0,2106.0,9935.0,9474.0,253.0,64.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,16551.426750000002,38883.42675,0.3044484755963542,10.294390055421063,0.19413610038610038,0.22302940167028945,1.6912417057544902,0.02726833976833977,0.005791505791505791,1.0,4,1.3862943611198906,544.0,541.0
012826,1991,1991-09-30,28813.0,5777.0,961.489,20.125,4405.0,8479.0,919.0,919.0,1972.0,9794.0,10771.0,210.0,59.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,19349.966125,42385.966125,0.30396853434941024,10.56832339126465,0.2119778560644187,0.34275170941717015,1.4067301020223582,0.025465525918470056,0.006441872169099145,1.0,5,1.6094379124341003,935.0,935.0
012826,1992,1992-09-30,36594.0,7525.0,964.031,19.625,7383.0,9030.0,472.0,472.0,2324.0,11557.0,16294.0,237.0,46.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,18919.108375,47988.108374999996,0.34202223333626036,10.654572598813633,0.20134776393710435,0.37382431541318156,1.4710709098323673,0.02144169899938738,0.006024096385542169,1.0,6,1.791759469228055,919.0,919.0
012826,1993,1993-09-30,35977.0,5912.0,1009.816,18.375,6272.0,10799.0,824.0,824.0,1898.0,11007.0,18238.0,226.0,30.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,18555.369,48620.369,0.3511079893285055,10.778708517009363,0.20109024833434283,0.4452642509701044,1.3113654799967207,0.020507052003114996,0.00398027169680713,1.0,7,1.9459101490553132,472.0,472.0
012826,1994,1994-09-30,33962.0,7251.0,1034.615,18.125,6367.0,7945.0,941.0,941.0,2537.0,13643.0,17956.0,,77.0,9,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,18752.396875,45463.396875,0.3148026980771001,10.791797837310668,0.17243572272190424,0.5069349862412097,1.351429218667482,0.020532388480058145,0.002725538293813028,1.0,8,2.0794415416798357,824.0,824.0
012826,2001,2001-12-31,10111.748,3956.859,147.175,33.62,1428.704,2325.863,149.647,149.647,881.886,5560.807,4164.243,6.544,1.745,12,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,4948.0235,11102.912499999999,0.3381605502159907,9.356518642145275,0.16290934103305776,0.42810523588752963,1.0793610278583465,0.001530478004655826,0.0007014868536246402,1.0,15,2.70805020110221,150.148,150.148
012826,2002,2002-12-31,10940.415,4281.592,147.394,22.18,2544.62,1564.916,182.678,182.678,1071.767,5872.905,4209.164,7.243,1.931,12,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,3269.1989200000003,9928.021920000001,0.41393301033324065,9.314962740270262,0.15858957162152904,0.41182226851381193,1.0980210839906215,0.0011768076108377794,0.00031380337422248246,1.0,16,2.772588722239781,149.647,149.647
012826,2003,2003-12-31,11901.685,4857.306,147.394,36.5,1760.827,2615.459,215.71,215.71,1102.635,6457.198,4573.083,5.531,2.319,12,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,5379.881,12424.26,0.352237155371829,9.203116534778863,0.18249350193813796,0.38473531397117927,0.9074630094013801,0.0012332908500988864,0.0003287980990668162,1.0,17,2.833213344056216,182.678,182.678
012826,2004,2004-12-31,12027.115,5221.292,146.124,42.93,1975.78,2027.702,260.959,260.959,1161.096,6637.599,4675.232,7.281,3.449,12,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,6273.10332,13078.926319999999,0.30610173205716174,9.427406291847156,0.17076059925682935,0.3842382822264242,1.043907648370798,0.0008565634815596486,0.0003591341011999322,1.0,18,2.8903717578961645,215.71,215.71
012826,2005,2005-12-31,11132.152,4589.196,144.457,54.9,1565.826,1996.558,234.101,234.101,1110.173,6386.545,4701.606,8.422,1.891,12,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,7930.689299999999,14473.6453,0.2461290107751915,9.478757536015069,0.17492710843182904,0.38872431169070887,1.0874533352345928,0.0010969327915109062,0.0005196156019669161,1.0,19,2.9444389791664403,260.959,260.959
012826,2006,2006-12-31,12965.932,5333.855,142.465,75.69,1614.278,2624.132,288.894,288.894,1472.279,8094.306,5682.878,8.03,3.917,12,11.0,70682.0,LC,P,1986-11-03,2007-08-22,1.0,10783.17585,18415.25285,0.2301575783142179,9.580084709115019,0.17382998162543284,0.42234475418589323,1.3001659786894753,0.0013187098814773873,0.0002960912355585062,1.0,20,2.995732273553991,234.101,234.101
012827,1988,1988-12-31,227.077,33.868,10.472,24.62497735,3.336,123.208,4.608,4.608,72.553,390.979,72.323,9.527,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,257.8727628092,451.08176280920003,0.2805345071188923,6.222522291396757,0.189468325761061,0.3081075900843343,2.299901411458965,0.025090581436181942,0.0,0.0,2,0.6931471805599453,3.145,3.145
012827,1989,1989-12-31,260.345,60.323,10.475,29.7499611,11.039,107.57,5.024,5.024,64.142,402.214,88.719,10.073,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,311.6308425225,511.6528425225,0.23181538367938245,6.11164861533109,0.1855675112985608,0.31849548831453645,1.9864705047591789,0.02436703761583103,0.0,0.0,3,1.0986122886681098,4.608,4.608
012827,1990,1990-12-31,261.626,67.61,10.475,18.24998993,16.595,90.975,5.237,5.237,49.792,402.772,86.386,10.157,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,191.16864451675002,385.18464451675,0.2792686612285819,6.237646353116863,0.1594723207048984,0.3407747412087806,1.965287762478634,0.025043882112507274,0.0,0.0,4,1.3862943611198906,5.024,5.024
012827,1991,1991-12-31,243.947,72.851,10.481,22.24998978,16.602,74.372,5.447,5.447,54.473,393.372,85.04,8.533,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,233.20214288418,404.29814288418004,0.22501711076635214,5.953722815465713,0.12362329059616856,0.3301888955990613,1.4722720391579966,0.025217741054492367,0.0,0.0,5,1.6094379124341003,5.237,5.237
012827,1992,1992-12-31,285.235,67.074,10.521,34.49995371,14.311,57.661,5.662,5.662,67.193,398.373,79.806,8.519,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,362.97401298291004,581.13501298291,0.12384729605358774,6.002152583225787,0.1384770649664948,0.3486003107232309,1.6573195935353993,0.021691935369065413,0.0,0.0,6,1.791759469228055,5.447,5.447
012827,1993,1993-12-31,463.103,122.143,12.97,35.87498842,14.32,161.92,6.628,6.628,82.409,426.985,140.898,8.669,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,465.2985998074,806.2585998074001,0.21858991648845716,6.3649831102050225,0.16866855936521802,0.2797903483092888,2.0373902676141076,0.021384481378005037,0.0,0.0,7,1.9459101490553132,5.662,5.662
012827,1994,1994-12-31,468.312,155.019,13.013,40.12498661,14.25,128.75,7.534,7.534,119.77,485.579,115.894,,0.0,12,11.0,10929.0,LC,P,1986-12-31,1999-03-18,1.0,522.14645075593,835.43945075593,0.17116740162391114,6.692404534480879,0.1930020960923686,0.3042476511704739,1.7409919603358217,0.020302820942187664,0.0,0.0,8,2.0794415416798357,6.628,6.628
012892,2017,2017-12-31,8344.0,1947.0,99.668,28.4,6.0,4284.0,443.0,420.0,512.0,11723.0,1557.0,24.0,0.0,12,11.0,13584.0,LC,P,2012-09-21,,1.0,2830.5712,9227.5712,0.46491106998990156,9.120972084016362,0.0484138106765193,0.3876565911964142,1.0510386265946443,0.002611797681233278,0.0,0.0,5,1.6094379124341003,436.0,436.0
012892,2018,2018-12-31,4879.0,784.0,82.665,27.19,5.0,2980.0,371.0,369.0,546.0,16994.0,1546.0,24.0,0.0,12,11.0,13584.0,LC,P,2012-09-21,,1.0,2247.6613500000003,6342.66135,0.4706226354020934,9.129951150940492,0.04367482726264608,0.186601150527325,1.1058930009587729,0.002047257527936535,0.0,0.0,6,1.791759469228055,443.0,420.0
012892,2019,2019-12-31,5438.0,758.0,82.986,30.6,31.0,3590.0,353.0,353.0,719.0,16596.0,2004.0,24.0,0.0,12,11.0,13584.0,LC,P,2012-09-21,,1.0,2539.3716000000004,7219.3716,0.5015672001147579,8.755053730645326,0.032128986701188654,0.3168682106989137,1.2999920782947325,0.0014122631517006002,0.0,0.0,7,1.9459101490553132,371.0,369.0
012892,2020,2020-12-31,5267.0,632.0,83.334,28.78,25.0,3644.0,354.0,354.0,627.0,10710.0,1964.0,19.0,0.0,12,11.0,13584.0,LC,P,2012-09-21,,1.0,2398.3525200000004,7033.35252,0.521657344711054,8.884523192087938,0.043323692456013495,0.36851783744023536,1.3275784479588084,0.0014461315979754157,0.0,0.0,8,2.0794415416798357,353.0,353.0
012895,2007,2007-12-31,2201.664,196.801,34.392,6.62,24.209,1357.799,11.099,11.099,212.426,3157.27,967.188,11.7,0.0,12,11.0,75222.0,LU,P,1986-12-17,2016-08-31,1.0,227.67504000000002,2232.5380400000004,0.6190299897420783,7.911608032879781,0.09853231860544526,0.4161552208156529,1.110058143531903,0.0015651753428866694,0.0,0.0,21,3.044522437723423,10.996,10.996
012895,2008,2008-12-31,1610.401,-139.928,34.482,1.07,56.843,1337.307,5.589,5.589,162.496,2916.477,760.76,8.3,0.0,12,11.0,75222.0,LU,P,1986-12-17,2016-08-31,1.0,36.89574,1787.22474,0.7800641792816723,7.710894351799218,0.06728154386542803,0.43929863957443094,1.01402304802186,0.0037057331175350855,0.0,0.0,22,3.091042453358316,11.099,11.099
012895,2009,2009-12-31,1604.64,376.707,33.718,17.38,28.231,710.774,0.0,0.0,121.156,1990.091,687.57,5.7,0.0,12,11.0,75222.0,LU,P,1986-12-17,2016-08-31,1.0,586.0188400000001,1813.9518400000002,0.40740056251989576,7.488419271101846,0.05571653745254978,0.47240407823889824,1.1098010619715215,0.0028458993504834776,0.0,0.0,23,3.1354942159291497,5.589,5.589
012895,2013,2013-12-31,5877.2,2608.9,69.891,47.44,10.1,1434.7,34.0,34.0,678.7,4666.0,1658.7,14.2,0.0,12,11.0,75222.0,LU,P,1986-12-17,2016-08-31,1.0,3315.6290400000003,6583.92904,0.21944343434175287,7.872404904899273,0.10291217005288296,0.35402580892292573,1.4566403766137517,0.0036381830012063134,0.0,0.0,27,3.295836866004329,8.492,8.492
012895,2014,2014-12-31,5674.3,2481.1,70.196,42.47,2.8,1422.0,45.6,45.6,443.1,4568.7,1665.7,18.7,0.0,12,11.0,75222.0,LU,P,1986-12-17,2016-08-31,1.0,2981.22412,6174.42412,0.23075836261147542,8.792386964656057,0.14545649378482642,0.28222623017763565,1.1202492751650446,0.0030432918988426917,0.0,0.0,28,3.332204510175204,34.0,34.0
012895,2015,2015-12-31,4539.4,1578.3,70.582,15.4,7.1,1444.1,45.3,45.3,336.8,3361.1,1617.6,17.4,0.0,12,11.0,75222.0,LU,P,1986-12-17,2016-08-31,1.0,1086.9628,4048.0627999999997,0.3584924621228702,8.728170897228173,0.09698601352682383,0.29355162751352587,1.088138469943429,0.004093068049992339,0.0,0.0,29,3.367295829986474,45.6,45.6
013028,1987,1987-12-31,1585.7,663.1,33.702,22.375,53.0,235.7,9.8,9.8,209.5,2197.3,464.2,32.4,25.4,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,754.0822499999999,1676.6822499999998,0.1721852783972634,7.315200924530598,0.09515058703420112,0.30309923230025587,1.0683634845038386,0.01827462991322103,0.013272077590607452,1.0,1,0.0,1.7,1.7
013028,1988,1988-12-31,1655.2,754.4,33.874,31.5,88.9,237.9,17.9,17.9,276.3,2397.0,494.0,30.0,24.5,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,1067.0310000000002,1967.8310000000001,0.16607117176220926,7.4245722686170765,0.0953442861693897,0.29274137604843287,1.0573767106009964,0.014745369316888907,0.011559641378054883,1.0,2,0.6931471805599453,9.8,9.8
013028,1989,1989-12-31,1757.2,800.6,34.027,30.75,77.3,254.1,26.5,26.5,230.6,2592.4,509.5,28.8,28.7,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,1046.33025,2002.93025,0.16545758395730456,7.584687199941078,0.11526908635794744,0.2984533591106815,1.1888780811986468,0.012515644555694618,0.010221109720483939,1.0,3,1.0986122886681098,17.9,17.9
013028,1990,1990-12-31,2034.3,757.9,30.722,17.375,73.9,495.9,26.1,26.1,252.7,2721.4,719.9,32.9,31.4,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,533.79475,1810.19475,0.3147727613285808,7.60236651229364,0.08895232217250423,0.2899499203277942,1.1398419360346004,0.011109396698040426,0.011070822403950006,1.0,4,1.3862943611198906,26.5,26.5
013028,1991,1991-12-31,2034.0,836.4,31.127,40.625,121.4,278.5,26.0,26.0,307.9,2815.7,701.8,37.4,31.2,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,1264.534375,2462.1343749999996,0.16242005475432267,7.501189715156846,0.09285661791724847,0.3538809418473185,0.8898366760064887,0.012089365767619606,0.011538178878518409,1.0,5,1.6094379124341003,26.1,26.1
013028,1992,1992-12-31,1958.8,710.3,31.807,40.625,24.6,274.2,30.4,30.4,304.9,2946.0,654.6,43.0,41.3,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,1292.159375,2540.659375,0.11760726484635509,7.8087838848650595,0.10935113826046809,0.34503441494591935,1.2104888765978365,0.01328266505664666,0.011080725929608978,1.0,6,1.791759469228055,26.0,26.0
013028,1993,1993-12-31,2117.0,811.9,31.907,80.25,143.4,168.0,34.8,34.8,358.5,3097.3,671.5,42.5,41.0,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,2560.53675,3865.63675,0.08055593945809833,7.840178922779946,0.10349626612355736,0.3341841944047376,1.2970488947314684,0.014596062457569586,0.014019008825526137,1.0,7,1.9459101490553132,30.4,30.4
013028,1994,1994-12-31,2357.9,972.3,63.898,44.75,83.6,122.3,47.2,47.2,447.4,3450.8,711.8,47.9,44.0,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,2859.4355,4245.0355,0.04850371687115455,8.259881695188197,0.11574597229845349,0.31719414265470003,1.8259975200755787,0.013721628515158363,0.013237335744035126,1.0,8,2.0794415416798357,34.8,34.8
013028,1995,1995-12-31,1961.3,1008.8,61.147,50.625,133.0,121.7,61.8,61.8,215.9,2213.4,424.7,42.4,38.1,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,3095.566875,4048.066875,0.06291892102202486,8.35350546149022,0.12965109539816852,0.3018787904491284,1.8003458586029941,0.013880839225686796,0.012750666512113132,1.0,9,2.1972245773362196,47.2,47.2
013028,1996,1996-12-31,1660.8,875.9,62.727,22.25,3.5,115.9,45.3,45.3,231.7,2267.6,416.4,42.0,39.0,12,11.0,71001.0,LU,P,1986-11-24,1999-11-30,1.0,1395.6757499999999,2180.57575,0.054756180793077244,8.305994731334792,0.09754224270353302,0.21654004996685872,2.063971281802886,0.019156049516580825,0.0172133369476823,1.0,10,2.302585092994046,61.8,61.8
